asn,asn_name,country,max_bot,max_abuse,network_count
38049,CFG-AS-AP Collins Foods Group,AU,60.358056,0,1
8676,PRTSYSTEMS PRT Systems Ltd Clearhost Transit AS,GB,60.344828,0,10
16741,CITY-OF-LAKELAND,US,60.334306,0,1
35079,T-GENEL-SIGORTA-AS,TR,60.330579,0,1
42176,INTRALOT-ASN,IT,60.314203,0,3
400000,PCB,US,60.305344,0,1
46436,XR-ASN1,"GB,US",60.290126,0,3
29407,ASN-SIBSUTIS,RU,60.273973,0,2
7148,GRAPHNET-NET,US,60.273973,0,5
201553,VOLA,ES,60.271206,25,12
8769,ITTOTAL,SE,60.265126,0,11
4058,CITICTEL-CPC-AS4058 CITIC Telecom International CPC Limited,"DE,HK,JP,SG,TW,US",60.256207,30,719
197922,TECHCREA-SOLUTIONS,"FR,NL",60.250488,50,94
57233,ASKOMPANON,RU,60.249477,0,1
146952,"INSTART-AS-AP INSTART TECHNOLOGY CO., LIMITED",HK,60.240511,35,12
204964,PREMI,PL,60.238095,0,1
38008,APERTURE-AS-AP Aperture Science Limited,"AU,CN,HK,JP,KR,SG,TR,US",60.237003,50,121
396151,STEWARDHEALTHCARE,US,60.23166,0,7
397341,XL-103-397341,US,60.227273,0,1
205569,REGSV-AS,RU,60.227138,0,3
198117,KORUSC-AS,RU,60.220994,0,1
36714,CMG-MORTGAGE,US,60.218978,0,3
10974,AS-10974,US,60.21374,0,1
56717,RESAL-AS,CZ,60.20318,0,1
209733,PIT,IQ,60.200923,50,2
58739,SECUREBITSPTYLTD-AS-AP Secure Bits Pty Ltd,AU,60.199005,0,2
42463,AS-AGESCI,IT,60.194175,0,2
199845,INVENT,PL,60.194175,0,2
32683,WAREHOUSE-DIRECT-OFFICE-PRODUCTS,US,60.187668,0,1
11414,NVIDIA-NET,"IL,US",60.183484,0,51
133944,TRAFFICFORCE-INTERNET-SERVICES,"AT,CH,CZ,LT,TR,US",60.17931,50,38
200275,"SCSYNERGY-AS Bodenheim, Germany",DE,60.178384,0,3
399518,HAWAIIPACIFICHEALTH-ASN-01,US,60.175695,0,3
51705,MOSKOVIA-TELECOM-NET,RU,60.175268,0,3
22527,22527,US,60.17316,0,16
43298,STORMNETWORKS,RU,60.17316,0,7
397540,WINDSCRIBE,"CA,US",60.146635,50,5
36712,CONTIN-83-1,US,60.139669,0,72
1342,Fujitsu Invia Finland IP-network,FI,60.139136,25,20
264339,MNLT Solucoes de Pagamento SA,BR,60.138838,0,1
26277,SERVERPOINT,"NL,SG,US",60.131525,50,174
62456,WEBHANE WEBHANE,TR,60.128617,25,9
209079,IKAC,IR,60.126582,0,1
8226,AM-NIC-AS,AM,60.116191,0,4
394814,ISP4LIFE,US,60.115401,50,66
203621,KUC-AS,DE,60.10929,0,1
63031,WEBBYENT,US,60.108548,0,3
12130,BANDWIDTH-,US,60.087857,0,7
59459,ATK-AS,RU,60.081744,0,1
55884,ORIONVM-AU OrionVM Cloud Platform,AU,60.081466,0,8
61073,NEOLEAP,SA,60.079051,0,2
34960,NETCETERA-AG-AS,CH,60.077022,0,5
209950,GIGAVIDER-AS,RU,60.075937,35,12
202136,A-SITI-AS,RU,60.070953,0,3
33842,NOT_USED,"RU,US",60.061094,25,41
41073,RTE,IE,60.050914,0,3
15625,ING-AS Amsterdam,NL,60.050627,0,19
211613,MSS_LLC,RU,60.048517,35,2
42764,ORG-AS304-RIPE,IT,60.028149,30,13
49580,MONETPLUS-AS,CZ,60.026918,25,10
29766,CHSPSC-29766,US,60.013686,0,6
31977,FECRWY-1,US,60.010823,0,1
396089,NEXC,US,60,0,2
30514,MAGENTA-NETWORKS-INC,CA,60,0,2
23879,YAHOO-INY INY Edge site,"HK,IN",60,0,3
398169,BLACKBOARD,US,60,0,3
215662,KENSINGTON,GB,60,0,1
267747,Andesat Peru SAC,PE,60,0,1
397071,AWEB-LLC-ASN,US,60,0,3
213041,UGSK,RU,60,0,1
60835,NSOMED MIAC ensures functioning of medical institutions of the Novosibirsk region,RU,60,0,1
13344,NETEX-INC,US,60,0,3
211306,TREADSTONE-AS,"PL,RO",60,0,14
260,GTT-DXB,"AE,NL,US",60,0,7
209266,TEKNISKAVERKEN,SE,60,0,2
16043,SAMARA-TELECOM-AS,RU,60,30,15
31306,ASN-INFONET-GZE,PL,60,25,13
31138,PROEKT-AS,RU,60,0,2
216090,SERVICE-V,RU,60,35,1
35178,TELART,RU,60,0,1
43162,OLIMP-AS,UA,60,0,1
47698,KIREI,"SE,US",60,0,4
48311,IBS-AS,PL,60,0,1
48756,TTI-,UA,60,0,1
49622,ITERA-AS,UA,60,0,1
207380,TECHNOTORG-AS,RU,60,0,1
47424,ROPECO-AS INDUSTRIILOR NR 10 ETAJ 1,RO,60,0,1
57885,OIKUMENA-AS,RU,60,0,1
198445,RDI-AS,RU,60,0,1
58292,ASCLOUDTECHNOLOGY,RU,60,0,1
197382,BAL-TV,RU,60,25,9
60635,VOICECOM-NET,RU,60,0,1
135606,WSCL-AS-AP Warp Speed Computers Limited,NZ,60,0,2
135662,DELOITTESERVICES-AS-AP DELOITTE SERVICES PTY LTD,AU,60,0,2
136738,DPDC-AS-AP Dhaka Power Distribution Company Limited,BD,60,0,1
150559,IDNIC-GMT-AS-ID PT Genezis Mitra Technology,ID,60,0,2
206373,ROBUST-ENGINEERING,PL,60,50,1
137537,"IONECOLTD-AS-AP iOne Co., Ltd",KH,60,0,1
138977,KINETICIT-AS-AP Kinetic IT Pty. Ltd.,AU,60,0,1
137010,IMB-AS-AP IMB LTD,AU,60,0,2
17590,KGPC-AS-KR KOCCA,KR,60,0,5
57228,AXIANS-UK-AS,GB,60,0,3
2015,MSEN-SYSTEM,US,60,0,9
39959,AS-INTERNEXE-1,CA,60,0,2
43685,PEAKTERA-EU,US,60,0,5
133925,GLOBALBANKLIMITED-AS-AP Global IME Bank Limited,NP,60,0,1
265988,DAITAN LABS SOLUCOES EM TECNOLOGIA SA,BR,60,0,2
49911,AS-CDNSQUARED,"CY,GB",60,0,2
200500,VESTA-DUB,IE,60,0,2
213959,ALTSTACK,NL,60,25,9
207487,ROUTING-CAFE,NL,60,0,3
202788,KWPA,IR,60,0,1
49764,SKSTROI-AS,RU,60,0,1
212413,DWP,GB,60,0,1
215812,ENKITECH,TR,60,25,2
204574,IZ-AS,RU,60,0,1
1837,NCIA NATO Communications and Information Agency,NL,60,0,1
397956,NETWORK-DATA-SYSTEMS,US,60,0,1
31434,WINKOWSKI-NET-POLAND-AS ul.Okrzei 5,PL,60,0,1
29139,SCL-AS,DK,60,0,8
39911,ROSNEFT-RN,RU,60,0,1
31146,EBNER-AS,AT,60,0,1
15719,CZVH,HR,60,0,2
207259,ENERGO,RU,60,0,1
20619,ALANIT-AS,RU,60,25,9
206968,ROSSETI-AS,RU,60,0,1
47284,LTAB-AS,LV,60,0,1
50351,CARDCOMPLETE-AS,AT,60,0,1
215895,RU_ZIBEN,RU,60,0,2
327734,ECONET,BI,60,0,1
328998,UgandaIXP-Mgt,UG,60,0,3
328796,GOMIX-MGT,CD,60,0,1
28660,OPEN SYSTEM LTDA,BR,60,0,1
38233,"EVOLVING-SYSTEMS-IN Gurudas Heritage, 3rd floor",IN,60,0,1
6913,HCSNET-ASNBLK,US,60,0,4
202590,HACKLAB,GB,60,0,2
12404,Saarbruecken,DE,60,0,1
32504,INTELLETRACE,US,60,0,2
30943,BIGWEB-AS BIGWEB Network,RU,60,25,19
47551,AS-MAYAK-NETWORK MAYAK NETWORK LTD,RU,59.992637,50,4
206333,ATLANTA-AS,RU,59.987644,35,22
50852,INTERRA-AS,RU,59.969492,0,1
265767,GRUPO INMA S.A,HN,59.968549,25,12
6262,CSIRO Commonwealth Scientific and Industrial,AU,59.96219,0,72
329151,MR-Price-Group,ZA,59.962049,0,1
197258,SCB-AS,RU,59.955996,0,3
199971,SI-IXTLANTEAM,SI,59.933222,0,2
35119,GARDENPRO-AS,RU,59.930314,25,1
40071,IDIRECT,US,59.923664,0,1
209010,NOMOBO,NL,59.920635,0,1
206374,INNEO,DE,59.919725,0,2
64241,WOBSCALE,US,59.913793,0,3
201157,EVOTEC,DE,59.903382,0,2
50076,EVIDENT Evident Technology Center Europe GmbH,DE,59.887006,0,1
273490,FIBRION INTERNET LTDA,BR,59.882365,25,22
10857,JCPENNEY-AS,US,59.880064,0,15
39395,VI-TELECOM,RU,59.868421,0,1
393698,SW-USA-LLC,US,59.867696,0,5
397927,GPB-HQ-01,US,59.866221,0,1
136328,CABLENET-AS S S Cablenet,IN,59.865415,25,11
42310,IEDR,IE,59.863946,0,3
151803,RAJOR1-AS-AP RAJOR ONLINE COMMUNICATION,BD,59.849236,0,1
201698,DVAG-,DE,59.848734,0,3
63322,PARLER-CLOUD,US,59.848485,0,3
400463,DYNANODE-ASN-01,"DE,IN,JP,PK,SE,US",59.834042,50,720
34305,BASEIP,"NL,US",59.830625,50,34
49960,SCI-THE-WALL,FR,59.82906,0,1
204276,EUTELSAT,RU,59.825397,0,1
59506,IR-SUMS,IR,59.823009,0,9
48645,SOLVINITY-NL-2,NL,59.821429,0,3
6105,DENVERWATER-1,US,59.813809,0,1
56913,COCHENTEK-AS,"GB,JP,US",59.812472,0,10
8921,FR-OC3NETWORK,FR,59.810127,0,2
14417,LANDSTAR,US,59.79021,0,1
24348,CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University,CN,59.775412,0,31
24637,WEBDISCOUNT,"DE,GB,HK,US",59.762774,0,17
61002,SMART-SOLUTIONS-AS,RO,59.762298,0,8
201297,IITS-AS,RU,59.756098,0,1
29650,VIATELAS-AS,IE,59.749553,0,10
42804,PTX-AS,NL,59.744409,0,2
152824,IDNIC-ALDIYANET-AS-ID PT Aldiyanur Mahakam Telemedia,ID,59.73025,0,1
21396,NETCONNEX NetConnex Broadband Ltd.,"DK,GB",59.722222,60,31
131866,DEK-AS-KR Digital Edge Korea,KR,59.720457,25,100
56792,MOLDINDCONBANK-ASN,MD,59.714599,0,1
39658,"SCB-AS Stockholm, Sweden",SE,59.709242,0,3
31832,ASN-MDT,US,59.70767,0,1
140156,APMGROUP-AS-IN Karnataka Gramin Bank,IN,59.703819,0,3
54527,ASTUTEHOSTING,"CA,US",59.701989,0,30
60365,IPCOM-AS,RU,59.689922,25,10
205734,TRAPOC,"DE,GB",59.689922,0,2
205299,MEVSPACE-SYSTEMS,PL,59.685864,25,2
62562,SYNCREON-,US,59.683794,0,1
207060,EJIE,ES,59.67842,0,1
198816,RU-PERMTELECOM,RU,59.677419,0,1
204610,IMASOFTWARE-AS,"CY,HK",59.673385,0,4
53554,NCUA-GOV---NATIONAL-CREDIT-UNION-ADMINISTRATION,US,59.672387,0,2
43096,DIAF-DS02,SE,59.659091,0,2
24342,BRAC-BDMAIL-AS-BD BRACNet Limited,BD,59.655883,50,529
17353,AS-SCDSB,CA,59.649123,0,4
201249,IPRO,AL,59.626136,0,1
19527,GOOGLE-2,"AU,CA,CH,ES,FI,HK,ID,IL,IN,JP,KR,NL,PL,QA,SA,SG,TH,TW,US,ZA",59.622727,30,2315
60151,RARUS-AS,RU,59.615385,0,4
138540,"INSULARLIFE-AS-AP The Insular Life Assurance Company, Ltd.",PH,59.615385,0,2
12356,"RAU-AS Bdul. Expozitiei,Nr. 1B",RO,59.613696,25,15
54030,SUMMIT-SOL-ASN,US,59.607843,0,2
53150,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABAL,BR,59.586906,0,1
53808,MOEDOVE-N2,"GB,HK,JP,SG,US",59.585839,50,40
23515,ITSOLUTIONS,US,59.583986,0,3
34350,MANGROUP,GB,59.576477,0,1
60351,GEIBIT-AS,DE,59.574468,0,6
206271,FATIHUNLU-TR Fatih Unlu,TR,59.574468,0,1
138576,CODECCLOUD-AS-AP CodecCloud HK Limited,HK,59.562842,35,1
57860,ZENCURITY-NET,DK,59.55891,50,14
28736,ZENCOM-TELECOMNET,RU,59.558559,0,1
49825,LNTK,RU,59.556878,50,5
197107,BLUECHIP,GB,59.550562,0,4
58024,DZINET-AS,RU,59.547959,50,20
38559,AIA-AUSTRALIA-AS-AP AIA Australia,AU,59.536082,0,2
1380,MCVEAN,US,59.534884,0,1
397812,LIT-CLOUD-01,US,59.52381,0,1
209710,SNRD-AS SNRD Networks,"KR,US",59.52381,0,6
197383,FREECOM-AS,FR,59.495397,0,2
199921,SPEC-AS,PL,59.487179,0,1
17161,MMC,"AU,US",59.479016,0,23
142115,HKCABLE-AS-AP Hong Kong Cable TV Ltd - Cable Multi-Media Services,HK,59.459459,0,4
12686,ROSBANK-AS,RU,59.459459,0,4
61278,"FIRSTIT-AS Str. Doamna Oltea, Nr. 70",RO,59.459459,25,9
139403,IDNIC-PEMATANGSIANTARKOTA-AS-ID PEMERINTAH KOTA PEMATANGSIANTAR,ID,59.459459,0,1
38156,ROUTELINK-AS-ID PT. Union Routelink Communication,ID,59.455277,25,38
210756,EDGECENTERLLC,"AU,BY,CY,KZ,NL,RU",59.445006,50,302
11179,ARYAKA-ARIN,"AU,DE,GB,HK,IN,JP,NL,SG,TW,US",59.436275,0,41
42561,GRAD-AS,RU,59.42623,0,2
138739,CCPL-AS-IN Coimbatore Capital Ltd,IN,59.42029,0,1
133484,TWCL-AS-AP Tung Wah College Limited,HK,59.408867,0,2
30518,AS-SELF-REGIONAL-HEALTHCARE,US,59.395973,0,1
47574,CARCONTROL,RO,59.393939,0,1
3147,US-BANCORP,US,59.393647,0,8
208590,AVE-AS Lasagna Ltd,US,59.387755,0,2
329184,Host-Africa-AS2,ZA,59.387658,50,95
209277,APT-CABLE-AS,AL,59.380533,0,2
15026,ACXIOM,US,59.379968,0,11
35315,DASSAULTSYSTEMES-AS,FR,59.376454,0,3
21752,SAINT-ROSE,US,59.375,0,2
207953,DEVOQ,GR,59.375,0,1
199069,KAPPA-PL-AS,PL,59.375,0,1
47536,PATHCONNECT,"DE,US",59.375,25,44
201842,RCSI-ASN,RU,59.375,0,2
201491,PPIT,DE,59.375,0,1
48761,MAXINAMES Maxinames LTD,TR,59.375,0,1
43064,TEIXEIRAEDUARTE-AS,PT,59.375,0,1
57973,CLOUDGAMING-REGION-AS,RU,59.372313,25,31
400758,CORTAVIS,US,59.367681,0,3
328230,Hammer-and-Tongues-AS,ZW,59.351949,0,3
6423,DF-PTL2-3,US,59.346186,25,33
15430,European Dynamics SA,GR,59.344262,0,2
200722,CUBE-AS,RU,59.340659,0,1
7332,LIGHTBOUND-AS,US,59.327952,25,130
136744,DPTL-AS-AP DREAM POWER TECHNOLOGY LIMITED,"AE,DE,GB,HK,JP,MY,PH,SG,TH,TW,US",59.325107,35,152
21439,MORGAN-STANLEY,"GB,US",59.324195,0,6
274223,NETWORKS TV S.A.S,CO,59.322034,0,2
48632,BTS-HOLDINGS-PLC,GB,59.322034,0,1
214066,TATSPIRTPROM-AS,RU,59.31677,0,1
14445,PEACEWEB,"AE,BG,DE,GB,HK,NL,RS,US",59.292763,50,208
398346,PROJETCIRRUS,CA,59.290271,0,4
61223,LINKFOR-AS,RU,59.28804,50,4
49228,HUOM,IR,59.285714,0,1
28932,GFK-AS,DE,59.284116,0,5
273084,FORZA BUSSINES S.A.C.,PE,59.281997,25,29
22198,LAFAYE,US,59.281719,0,2
133580,VMSL-AS-AP Vodafone Mobile Services Ltd,IN,59.280037,0,2
197669,CLOUDCALL-UK-AS,GB,59.271523,0,4
46202,MICHAELS-ATT-DS3,US,59.270998,0,4
32231,PATHWARD,US,59.270073,0,3
213963,RAH-SHAH-AS,UZ,59.259259,0,1
214186,INTLMN,RU,59.259259,0,1
196831,BEMOBILE-AS,UA,59.259259,0,1
24471,GLOBAL-UST-AS-IN USsoftware P Ltd.,IN,59.248555,0,2
22216,SIEMENS-PLM,"BE,BR,DE,US",59.248555,0,41
199014,KOMOS,RU,59.247967,0,1
58503,PUSATMEDIA-AS-ID PT Pusat Media Indonesia,ID,59.247094,25,12
202452,FLOW-ALP2,CH,59.245384,0,2
209747,MAY-NET,RU,59.243336,0,1
40572,SEA-DC,US,59.227468,0,1
397190,WSP-DIGITAL,US,59.223301,0,2
60731,CONNECTO,RU,59.220089,0,3
57834,BPPETROLLERI,TR,59.219587,0,4
56547,TMUNICIPALITY-AS,IR,59.207459,0,4
8221,ISABEL Isabel Group,BE,59.207459,0,4
214461,CLOUDPARD-AS,KZ,59.188544,25,11
55448,GLOBALLOGIC-IN GlobalLogic India Ltd.,IN,59.188034,0,2
206027,FREIGHT-LINK-AS,RU,59.166667,0,1
57573,GREENATOM,RU,59.163987,0,2
59637,ASRSINET,RU,59.163773,0,2
8738,VISA-ISRAEL-AS,IL,59.161976,0,1
213479,CLOUPARD-AS,UZ,59.15493,0,1
30981,HSS-KSA,"AE,DE",59.15493,0,3
133437,ISOS-AS MXCloud Sdn. Bhd,MY,59.15493,25,11
22076,NEWSBANK,US,59.15493,0,1
47058,NETWORK-ENGINEER,US,59.146341,0,1
12245,PRMC-ASN,US,59.139314,0,3
153495,OFIBER OFiber,PH,59.134615,25,11
17975,APT-AP AS # for peering purpose with IX and ISP.,HK,59.130435,0,7
50859,TATAISENERGO,RU,59.126984,0,2
398382,ABV-WC,US,59.122137,0,3
55834,NBNCO-AS-AP NBN Co LTD,AU,59.116891,0,2
47478,MSTN-AS,RU,59.112405,35,94
16507,DELWEBBCORP,US,59.096946,0,3
133619,DESIVPS-AS-AP DESIVPS,US,59.095752,35,30
56476,ASCITYLINE,RU,59.094788,0,1
47689,PUDU Main public network,"DE,GB,US",59.090909,0,10
16173,CQGI-RUS,RU,59.090909,0,1
15114,HOSTDEPOT-ASN,US,59.090909,25,56
400505,HARRIS-AS-02,US,59.090909,0,1
204296,VEKA,DE,59.090909,0,2
54189,HLIOP-ASN2,US,59.074733,0,1
265763,Interret Villa Angela SRL,AR,59.074557,50,20
4867,CBOE,US,59.073618,0,4
198897,ESOTIQ,PL,59.060403,0,1
35461,ACCIONA-AS,ES,59.053834,0,1
395650,BEAON-PUB01,US,59.051872,0,5
266561,NATURA COSMETICOS SA,BR,59.045584,0,1
35408,TRANSEU_WROC Trans.EU Group S.A.,PL,59.04228,0,2
62763,ABBVIE,US,59.038746,0,10
32525,UNDER-ARMOUR-PERFORMANCE-APPAREL,US,59.037582,0,1
400036,SAC-01,US,59.026423,0,2
208594,NETBONE,TR,59.021208,50,4
52798,BANCO BTG PACTUAL S.A.,BR,59.018159,0,1
149945,IDNIC-ICO-AS-ID PT Internet Corp Ltd,ID,59.017881,25,1
208418,SONEXUS-AS,NL,59.016393,0,1
205654,ASN-LABTECH,GB,59.01455,25,30
48384,SML,AT,59.001783,0,1
23985,AS23985,HK,59,0,2
401436,DIMELONETWORK,PR,58.985254,0,1
137280,KSYUNGLOBAL-AS-AP Kingsoft cloud corporation limited,"CN,HK,RU,SG,TW",58.980318,25,72
36116,KAYAK-,US,58.979679,0,1
14492,DATAPIPE,US,58.977373,25,101
265071,SECRETARIA DA FAZENDA DO ESTADO DO PIAUI,BR,58.977035,0,1
132355,TAL-AU TAL Services Limited,AU,58.974359,0,1
19682,TLFXAS01,US,58.974359,0,1
50197,ERRU1,RU,58.974359,0,1
57935,NRP-TEKNOLOJI,"DE,FR,NL,TR,US",58.972971,35,7
393340,COXAUTO,US,58.96176,25,32
215023,LIME-HOST,"HK,ID,JP",58.945938,50,4
19137,EPSILON-INTERACTIVE,"IE,MX,US",58.943921,0,29
5774,USPS-001,US,58.939823,0,40
64458,ONLINESERVER,IR,58.932238,35,22
43085,LOGIS-AS,RU,58.928571,0,1
329193,Register-Domain-SA,ZA,58.928571,0,1
59615,SERVERUM-AS,"LV,RU",58.928571,25,19
51524,ASNETDELUXE,CZ,58.924815,0,1
3218,COSMOS-3218-AS AS-COSMOS root,RU,58.918919,0,21
13249,ITS-UA IT Systems LLC,UA,58.908507,25,53
149428,"CODE200-AS-AP Code200, UAB","AU,JP,LT",58.907729,55,25
17683,"WINTECH-COM Wingtechnology Communications, Inc.",JP,58.890055,0,6
16908,ATRGNJ01,US,58.889949,0,9
138202,ITILIMITED-AS-AP ITI LIMITED,IN,58.888889,0,1
208346,KAIZENGAMING,GR,58.87586,0,2
24595,ASBKN,NL,58.870968,0,1
45800,"SSRU-AS-AP Suan sunandha Rajabhat University, which is one university in Thailand","JP,TH",58.868721,60,22
17088,CURRENEX,"CA,GB,JP,US",58.858502,0,21
204257,MED-1,IL,58.84017,25,37
11396,TWC-ASN,US,58.828882,0,17
399756,TFC-BASE-001,US,58.823529,0,2
200468,ALVAREZ,GB,58.823529,0,1
44697,C3-UK,GB,58.823529,0,1
59641,BESTHOLDING-ASN,RU,58.823529,0,1
39250,ASN-HYPERGRID,IT,58.823529,0,1
215088,SIDNLABS SIDN Labs lab network,NL,58.823529,0,1
206876,MEINSYSTEM-AS,AT,58.823529,0,1
9096,Timber Hill Europe AG,"CH,GB",58.823529,0,2
42118,CUPL-AS,PL,58.823529,0,1
42789,GVDNET,DK,58.823529,0,2
213641,AS213641 AS213641,"DE,US",58.823529,0,4
3364,CSDCO-AS,US,58.823529,0,4
151591,IDNIC-CAKRANET-AS-ID PT Cakra Techno Gemilang,ID,58.819756,25,1
394053,NAICWEB,US,58.810069,0,2
19357,NESL,US,58.806655,0,2
207906,JVCM,ES,58.800536,35,3
8557,ELKATEL-AS PJSC Rostelecom. Moscow branch,RU,58.793605,0,1
141065,IDNIC-ABYSNET-AS-ID PT Arozak Bima Yudho Sangkara,ID,58.789146,50,2
215089,FASTPANDA,"DE,FR,GB",58.78783,25,26
139225,WHATBOX-AS-AP Whatbox Inc.,"CA,SG",58.783825,0,2
204516,CAPLASER,FR,58.781362,0,2
35027,ASN-SEVENP,NL,58.778626,25,11
34968,IUNXI,NL,58.774227,25,68
38854,ZENLAYER-AS-TW Zenlayer,TW,58.760085,25,31
28451,ASESPRI ETHERNET,MX,58.754828,0,4
3369,MCI-ASN,US,58.75,0,6
46834,ACLAB,US,58.75,0,1
55284,USAC-1,US,58.74036,0,2
204350,IPBOOM-AS,RU,58.726415,0,1
26298,NET-BCBSF-ASN,US,58.718331,0,16
149915,LINTASDAYA-AS-ID PT Lintas Daya Nusantara,ID,58.71819,35,2
29970,DEVONCORP,US,58.710242,0,4
24558,AVBIHNET-AS-IN Internet Hosting Service Provider to the Aditya,IN,58.709677,0,4
214965,SW-INFRANET,AE,58.706468,0,1
50607,EPIX-KTW-GLOBALMIX,PL,58.700166,0,5
23096,CNSL-32-23096,US,58.695652,0,4
210270,KW-YAAS-AS,KW,58.695652,0,1
200976,LIFESTREAM-AS,RU,58.683729,0,3
153145,IDNIC-TOMIHONK-AS-ID PT Tomihonk Network Nusantara,ID,58.666737,25,13
131348,VIETCOMBANK-AS-VN Joint stock Commercial Bank for Foreign Trade of Viet Nam,VN,58.666667,0,1
1885,SBN-AS,TR,58.653846,0,1
264614,CAJA DE SEGUROS SA,AR,58.645533,0,1
151623,RECHENBERG-AS-AP Rechenberg Pty. Ltd.,AU,58.62069,0,1
33602,TELUQ,CA,58.62069,0,2
274581,EVAR SOLUCOES EM TI LTDA,BR,58.62069,0,3
263186,Universidad Nacional de General Sarmiento,AR,58.62069,0,3
201958,ADP-EUROPE,FR,58.62069,0,1
204686,MSC,IR,58.62069,0,1
47764,VK-AS,"GB,KZ,NL,RU",58.619271,50,961
397713,ARCHULETA-INNOVATION-DESIGNS,US,58.607096,0,1
36224,HCLTA94085,"IN,NL,NZ,US",58.598848,0,73
15930,WIPLINE-AS,RU,58.598608,50,98
58862,"MCCL-CHN Microsoft China Co., Ltd.",AU,58.596491,0,1
395884,TBR01,US,58.59375,0,1
12521,NOVA_INTERNET_AS12521 Madrid - Spain,ES,58.584392,0,12
131196,ENABLENET-AS-AP Enable Networks,NZ,58.583106,0,1
205314,TGW-AS,AT,58.579882,0,3
152615,CHUMMYMAIN-AS-TW Chummy Technology Ltd.,TW,58.579882,0,18
47531,GORPTUS-AS,RU,58.577176,50,33
207490,ISP-GBL,RU,58.571429,35,12
138858,IDNIC-PEMDAJAYAPURA-AS-ID PEMERINTAH DAERAH KABUPATEN JAYAPURA,ID,58.571429,0,1
49383,"HOSTMANIA-AS Str. Mihai Eminescu, Bl. 13A",RO,58.571429,0,1
3917,SHELL-3917 Shell Information Technology International B.V. Dokter van Zeelandstraat 1 2265 BD Leidschendam the Netherlands,"BR,NL,US",58.561222,0,32
209498,HUBWOOSA,FR,58.554817,0,1
209699,COAXIAL,"SG,US",58.539543,50,45
208135,FLUEPKE-NET Honest Flupkes Used Cars and IP Connectivity,DE,58.536585,0,31
132822,FIDLAPNIC-AS-AP Fidelity Life Assurance Company Limited,NZ,58.536585,0,1
199849,APA-AS,IR,58.536585,0,1
199583,KRDADM,RU,58.525346,0,2
59595,ASTENETATELEKOM,RU,58.522942,0,3
214683,ULTRAMAR,RU,58.518519,0,1
5403,AS5403,AT,58.516078,25,112
48971,DATAWIRE-AS,"CH,US",58.51602,25,29
211179,LAYER7-FRA2,GB,58.514493,60,1
205497,PAYBACK-DE-AS-1,DE,58.513932,0,2
328847,KoTDA,"KE,ZA",58.512232,0,2
398409,ESPVA,US,58.510638,0,1
11106,WOLFRAM-AS,US,58.507463,25,15
1445,MILLIMAN,US,58.505155,0,1
17223,DATABANK-LATISYS,"DE,US",58.500354,25,53
39163,ECONT-EXPRESS-AS,BG,58.490566,0,4
12580,"OMNITEC Warsaw, Poland",PL,58.490566,0,4
152966,ALGO-VN ALGO DATA SERVICES COMPANY LIMITED,VN,58.490566,0,2
62006,UNECHA-TELESET-AS,RU,58.473896,0,3
204147,CG,DE,58.473812,0,2
205500,MEGATEC-AS,RU,58.471293,35,30
396881,DRSERVER1,"CA,US",58.467023,35,7
57272,ASORIONSKT,RU,58.461538,0,1
29316,OH22-AS,DE,58.461538,0,3
25751,VALUECLICK,US,58.458084,25,16
38364,"LTEL RM 1706,Block A,Ocean Express,No.66",CN,58.452381,25,47
29046,RBK-AS,KZ,58.452349,25,24
202633,TRANSOIL,RU,58.441558,0,1
205963,BURGERKING-AS,RU,58.438061,0,1
62243,VKONTAKTE-SPBZN-AS,RU,58.433735,25,15
31534,ING-BANK-AS,BG,58.426966,0,1
134564,NETFACTORY-AS-AP NETFACTORY,PH,58.426601,0,2
136830,IDNIC-MANULIFE-AS-ID PT ASURANSI JIWA MANULIFE INDONESIA,ID,58.4,0,1
8534,INFOSKY-AS,RS,58.4,25,14
215184,MOECHUANG-NETWORK-LIMITED,HK,58.395907,35,13
206300,YUNYOO,"BE,GB,HK,JP",58.395205,50,38
204018,CITYFIBRE,GB,58.387097,0,1
23498,CDSI,CA,58.385305,0,44
198352,ESPRESSO-AS,NL,58.382066,25,18
13739,DATACENTER-IP,"TR,US",58.380872,50,47
59534,NAVIGATOR-MUROM-AS,RU,58.37727,0,2
57455,FILANCO-LTD-UA Filanco LTD,UA,58.373206,50,3
214432,ZLIDC,"AE,AU,BE,CN,DE,FR,GB,HK,HU,ID,KR,LT,MY,NL,RS,SC,TW,UA,US,ZA",58.361915,25,126
273872,"ABRAHAM NETWORK, C.A",VE,58.358236,0,2
3325,"KFU Kazan, Russia",RU,58.3576,25,12
139998,IDNIC-UIR-AS-ID Universitas Islam Riau,ID,58.357143,25,10
24139,WASUHZ Huashu media&Network Limited,CN,58.352255,30,103
50227,ORBITA-PLUS-GAGARIN LLC Orbita plus Gagarin,RU,58.34579,35,1
8569,MSYS,DE,58.339061,0,37
401322,LUCK-NETO-01,"AE,AT,BR,DE,FR,GB,JP,LT,NL,RS,TW,UA,US,VN,ZA",58.3343,35,39
401740,GLOBALAI,US,58.333333,0,2
134534,ATT-NBE-SG ATT NBE Equinix Singapore,"JP,US",58.333333,0,3
208627,ALARIG,FR,58.333333,0,2
36591,ZULUCARE,US,58.333333,0,1
